ts,book,equity
2026-09-12T20:31:07.401941+00:00,guarded,9988.30792172362
2026-09-12T20:31:07.403263+00:00,shadow,9874.204964298639
2026-09-12T20:45:38.412862+00:00,guarded,9988.30792172362
2026-09-12T20:45:38.416964+00:00,shadow,9874.204964298639
2026-09-12T21:00:48.434746+00:00,guarded,9988.30792172362
2026-09-12T21:00:48.435709+00:00,shadow,9874.204964298639
2026-09-12T21:15:39.277312+00:00,guarded,9988.30792172362
2026-09-12T21:15:39.278681+00:00,shadow,9874.204964298639
2026-09-12T21:30:41.359865+00:00,guarded,9988.30792172362
2026-09-12T21:30:41.360808+00:00,shadow,9874.204964298639
2026-09-12T21:45:44.210984+00:00,guarded,10221.901109273624
2026-09-12T21:45:44.250690+00:00,shadow,10107.798421893905
2026-09-12T22:00:43.209365+00:00,guarded,10221.901109273624
2026-09-12T22:00:43.210620+00:00,shadow,10107.798421893905
2026-09-12T22:11:50.224109+00:00,guarded,10221.901109273624
2026-09-12T22:11:50.225526+00:00,shadow,10107.798421893905
2026-09-12T22:15:43.168314+00:00,guarded,10221.901109273624
2026-09-12T22:15:43.169286+00:00,shadow,10107.798421893905
2026-09-12T22:30:35.662325+00:00,guarded,10221.901109273624
2026-09-12T22:30:35.663390+00:00,shadow,10107.798421893905
2026-09-12T22:45:53.711461+00:00,guarded,10221.901109273624
2026-09-12T22:45:53.725759+00:00,shadow,10107.798421893905
2026-09-12T23:00:42.348131+00:00,guarded,10221.901109273624
2026-09-12T23:00:42.349269+00:00,shadow,10107.798421893905
2026-09-12T23:15:41.712527+00:00,guarded,10221.901109273624
2026-09-12T23:15:41.713969+00:00,shadow,10107.798421893905
2026-09-12T23:30:41.970786+00:00,guarded,10221.901109273624
2026-09-12T23:30:41.971864+00:00,shadow,10107.798421893905
2026-09-12T23:45:38.104899+00:00,guarded,10221.901109273624
2026-09-12T23:45:38.106126+00:00,shadow,10107.798421893905
2026-09-13T00:00:43.001786+00:00,guarded,10221.901109273624
2026-09-13T00:00:43.002981+00:00,shadow,10107.798421893905
2026-09-13T00:15:42.600099+00:00,guarded,10221.901109273624
2026-09-13T00:15:42.601336+00:00,shadow,10107.798421893905
2026-09-13T00:30:50.519999+00:00,guarded,10221.901109273624
2026-09-13T00:30:50.521590+00:00,shadow,10107.798421893905
2026-09-13T00:45:38.927515+00:00,guarded,10221.901109273624
2026-09-13T00:45:38.928672+00:00,shadow,10107.798421893905
2026-09-13T00:52:09.574910+00:00,guarded,10221.901109273624
2026-09-13T00:52:09.576839+00:00,shadow,10107.798421893905
2026-09-13T01:01:22.738955+00:00,guarded,10221.901109273624
2026-09-13T01:01:22.740212+00:00,shadow,10107.798421893905
2026-09-13T01:15:36.558266+00:00,guarded,10221.901109273624
2026-09-13T01:15:36.559284+00:00,shadow,10107.798421893905
2026-09-13T01:30:38.918449+00:00,guarded,10221.901109273624
2026-09-13T01:30:38.920275+00:00,shadow,10107.798421893905
2026-09-13T01:45:37.772233+00:00,guarded,10221.901109273624
2026-09-13T01:45:37.773398+00:00,shadow,10107.798421893905
2026-09-13T02:00:41.133054+00:00,guarded,10221.901109273624
2026-09-13T02:00:41.134047+00:00,shadow,10107.798421893905
2026-09-13T02:15:41.761849+00:00,guarded,10221.901109273624
2026-09-13T02:15:41.762989+00:00,shadow,10107.798421893905
2026-09-13T02:30:40.886643+00:00,guarded,10221.901109273624
2026-09-13T02:30:40.887831+00:00,shadow,10107.798421893905
2026-09-13T02:45:43.184049+00:00,guarded,10221.901109273624
2026-09-13T02:45:43.185676+00:00,shadow,10107.798421893905
2026-09-13T03:00:42.995176+00:00,guarded,10221.901109273624
2026-09-13T03:00:42.996135+00:00,shadow,10107.798421893905
2026-09-13T03:15:45.283492+00:00,guarded,10221.901109273624
2026-09-13T03:15:45.284652+00:00,shadow,10107.798421893905
2026-09-13T03:30:40.328063+00:00,guarded,10221.901109273624
2026-09-13T03:30:40.330390+00:00,shadow,10107.798421893905
2026-09-13T03:45:44.246660+00:00,guarded,10221.901109273624
2026-09-13T03:45:44.247865+00:00,shadow,10107.798421893905
2026-09-13T04:00:42.558233+00:00,guarded,10221.901109273624
2026-09-13T04:00:42.559418+00:00,shadow,10107.798421893905
2026-09-13T04:20:46.290773+00:00,guarded,10221.901109273624
2026-09-13T04:20:46.291876+00:00,shadow,10107.798421893905
2026-09-13T04:30:43.827681+00:00,guarded,10221.901109273624
2026-09-13T04:30:43.829042+00:00,shadow,10107.798421893905
2026-09-13T04:45:40.849634+00:00,guarded,10221.901109273624
2026-09-13T04:45:40.851033+00:00,shadow,10107.798421893905
2026-09-13T05:00:43.551926+00:00,guarded,10221.901109273624
2026-09-13T05:00:43.553088+00:00,shadow,10107.798421893905
2026-09-13T05:15:38.342077+00:00,guarded,10221.901109273624
2026-09-13T05:15:38.345530+00:00,shadow,10107.798421893905
2026-09-13T05:30:42.443056+00:00,guarded,10221.901109273624
2026-09-13T05:30:42.444526+00:00,shadow,10107.798421893905
2026-09-13T05:45:41.479001+00:00,guarded,10221.901109273624
2026-09-13T05:45:41.479974+00:00,shadow,10107.798421893905
2026-09-13T05:58:55.507411+00:00,guarded,10221.901109273624
2026-09-13T05:58:55.509051+00:00,shadow,10107.798421893905
2026-09-13T06:00:45.381640+00:00,guarded,10221.901109273624
2026-09-13T06:00:45.382727+00:00,shadow,10107.798421893905
2026-09-13T06:15:40.376688+00:00,guarded,10221.901109273624
2026-09-13T06:15:40.377680+00:00,shadow,10107.798421893905
2026-09-13T06:30:39.865825+00:00,guarded,10221.901109273624
2026-09-13T06:30:39.867143+00:00,shadow,10107.798421893905
2026-09-13T06:45:32.551282+00:00,guarded,10221.901109273624
2026-09-13T06:45:32.552302+00:00,shadow,10107.798421893905
2026-09-13T07:00:39.072872+00:00,guarded,10221.901109273624
2026-09-13T07:00:39.073968+00:00,shadow,10107.798421893905
2026-09-13T07:15:55.825352+00:00,guarded,10216.812533634224
2026-09-13T07:15:55.826864+00:00,shadow,10087.656308826556
2026-09-13T07:30:46.064569+00:00,guarded,10216.812533634224
2026-09-13T07:30:46.066401+00:00,shadow,10087.656308826556
2026-09-13T07:45:50.665239+00:00,guarded,10211.662259059724
2026-09-13T07:45:50.666759+00:00,shadow,10067.314593716688
2026-09-13T08:00:46.327335+00:00,guarded,10211.662259059724
2026-09-13T08:00:46.328566+00:00,shadow,10067.314593716688
2026-09-13T08:15:40.371094+00:00,guarded,10211.662259059724
2026-09-13T08:15:40.372307+00:00,shadow,10067.314593716688
2026-09-13T08:30:55.798090+00:00,guarded,10249.754860969724
2026-09-13T08:30:55.799471+00:00,shadow,10217.7665443143
2026-09-13T09:15:46.811466+00:00,guarded,10289.684884069726
2026-09-13T09:15:46.813114+00:00,shadow,10375.821587032891
2026-09-13T09:45:40.561099+00:00,guarded,10289.684884069726
2026-09-13T09:45:40.562349+00:00,shadow,10375.821587032891
2026-09-13T10:00:44.556096+00:00,guarded,10289.684884069726
2026-09-13T10:00:44.557819+00:00,shadow,10375.821587032891
2026-09-13T10:15:40.882342+00:00,guarded,10289.684884069726
2026-09-13T10:15:40.883490+00:00,shadow,10375.821587032891
2026-09-13T10:30:40.828627+00:00,guarded,10289.684884069726
2026-09-13T10:30:40.829762+00:00,shadow,10375.821587032891
2026-09-13T10:45:39.286225+00:00,guarded,10289.684884069726
2026-09-13T10:45:39.287496+00:00,shadow,10375.821587032891
2026-09-13T11:00:42.745230+00:00,guarded,10289.684884069726
2026-09-13T11:00:42.746548+00:00,shadow,10375.821587032891
2026-09-13T11:15:37.740583+00:00,guarded,10289.684884069726
2026-09-13T11:15:37.741952+00:00,shadow,10375.821587032891
2026-09-13T11:30:42.978430+00:00,guarded,10289.684884069726
2026-09-13T11:30:42.979824+00:00,shadow,10375.821587032891
2026-09-13T11:40:42.449757+00:00,guarded,10289.684884069726
2026-09-13T11:40:42.451054+00:00,shadow,10375.821587032891
2026-09-13T11:45:39.554567+00:00,guarded,10289.684884069726
2026-09-13T11:45:39.555798+00:00,shadow,10375.821587032891
2026-09-13T12:00:37.101258+00:00,guarded,10289.684884069726
2026-09-13T12:00:37.102262+00:00,shadow,10375.821587032891
2026-09-13T12:15:36.088874+00:00,guarded,10289.684884069726
2026-09-13T12:15:36.090976+00:00,shadow,10375.821587032891
2026-09-13T12:30:47.299949+00:00,guarded,10289.684884069726
2026-09-13T12:30:47.307973+00:00,shadow,10375.821587032891
2026-09-13T12:45:39.045399+00:00,guarded,10289.684884069726
2026-09-13T12:45:39.046627+00:00,shadow,10375.821587032891
2026-09-13T13:00:49.867955+00:00,guarded,10289.684884069726
2026-09-13T13:00:49.887580+00:00,shadow,10375.821587032891
2026-09-13T13:15:40.476324+00:00,guarded,10289.684884069726
2026-09-13T13:15:40.477528+00:00,shadow,10375.821587032891
2026-09-13T13:30:43.166490+00:00,guarded,10289.684884069726
2026-09-13T13:30:43.167676+00:00,shadow,10375.821587032891
2026-09-13T13:45:44.458733+00:00,guarded,10289.684884069726
2026-09-13T13:45:44.460321+00:00,shadow,10375.821587032891
2026-09-13T14:00:40.987505+00:00,guarded,10289.684884069726
2026-09-13T14:00:40.988702+00:00,shadow,10375.821587032891
2026-09-13T14:15:41.601305+00:00,guarded,10289.684884069726
2026-09-13T14:15:41.602723+00:00,shadow,10375.821587032891
2026-09-13T14:30:39.140329+00:00,guarded,10289.684884069726
2026-09-13T14:30:39.142013+00:00,shadow,10375.821587032891
2026-09-13T14:45:38.997870+00:00,guarded,10289.684884069726
2026-09-13T14:45:39.038982+00:00,shadow,10375.821587032891
2026-09-13T15:00:41.036620+00:00,guarded,10289.684884069726
2026-09-13T15:00:41.040886+00:00,shadow,10375.821587032891
2026-09-13T15:15:39.916906+00:00,guarded,10289.684884069726
2026-09-13T15:15:39.918080+00:00,shadow,10375.821587032891
2026-09-13T15:30:39.242831+00:00,guarded,10289.684884069726
2026-09-13T15:30:39.244076+00:00,shadow,10375.821587032891
2026-09-13T15:45:41.774734+00:00,guarded,10289.684884069726
2026-09-13T15:45:41.776015+00:00,shadow,10375.821587032891
2026-09-13T16:00:48.744858+00:00,guarded,10289.684884069726
2026-09-13T16:00:48.746184+00:00,shadow,10375.821587032891
2026-09-13T16:09:22.129309+00:00,guarded,10289.684884069726
2026-09-13T16:09:22.130495+00:00,shadow,10375.821587032891
2026-09-13T16:15:38.827750+00:00,guarded,10289.684884069726
2026-09-13T16:15:38.829290+00:00,shadow,10375.821587032891
2026-09-13T16:30:40.678024+00:00,guarded,10289.684884069726
2026-09-13T16:30:40.679520+00:00,shadow,10375.821587032891
2026-09-13T16:45:37.570792+00:00,guarded,10289.684884069726
2026-09-13T16:45:37.572065+00:00,shadow,10375.821587032891
2026-09-13T17:00:42.612717+00:00,guarded,10289.684884069726
2026-09-13T17:00:42.744735+00:00,shadow,10375.821587032891
2026-09-13T17:15:41.697587+00:00,guarded,10289.684884069726
2026-09-13T17:15:41.698841+00:00,shadow,10375.821587032891
2026-09-13T17:30:39.742239+00:00,guarded,10289.684884069726
2026-09-13T17:30:39.743371+00:00,shadow,10375.821587032891
2026-09-13T17:45:40.165269+00:00,guarded,10289.684884069726
2026-09-13T17:45:40.166408+00:00,shadow,10375.821587032891
2026-09-13T18:00:36.406082+00:00,guarded,10289.684884069726
2026-09-13T18:00:36.407340+00:00,shadow,10375.821587032891
2026-09-13T18:15:38.484240+00:00,guarded,10289.684884069726
2026-09-13T18:15:38.485384+00:00,shadow,10375.821587032891
2026-09-13T18:30:42.908637+00:00,guarded,10289.684884069726
2026-09-13T18:30:42.909742+00:00,shadow,10375.821587032891
2026-09-13T18:45:40.907957+00:00,guarded,10289.684884069726
2026-09-13T18:45:40.909190+00:00,shadow,10375.821587032891
2026-09-13T18:46:22.093228+00:00,guarded,10289.684884069726
2026-09-13T18:46:22.098192+00:00,shadow,10375.821587032891
2026-09-13T19:00:44.587479+00:00,guarded,10289.684884069726
2026-09-13T19:00:44.588598+00:00,shadow,10375.821587032891
2026-09-13T19:15:42.953256+00:00,guarded,10289.684884069726
2026-09-13T19:15:42.954807+00:00,shadow,10375.821587032891
2026-09-13T19:30:49.626430+00:00,guarded,10289.684884069726
2026-09-13T19:30:49.627906+00:00,shadow,10375.821587032891
2026-09-13T19:45:42.024035+00:00,guarded,10289.684884069726
2026-09-13T19:45:42.025590+00:00,shadow,10375.821587032891
2026-09-13T20:01:23.266648+00:00,guarded,10289.684884069726
2026-09-13T20:01:23.267929+00:00,shadow,10375.821587032891
2026-09-13T20:15:39.679665+00:00,guarded,10289.684884069726
2026-09-13T20:15:39.680938+00:00,shadow,10375.821587032891
2026-09-13T20:30:38.968064+00:00,guarded,10289.684884069726
2026-09-13T20:30:38.969089+00:00,shadow,10375.821587032891
2026-09-13T20:45:43.281369+00:00,guarded,10289.684884069726
2026-09-13T20:45:43.282645+00:00,shadow,10375.821587032891
2026-09-13T21:00:42.506815+00:00,guarded,10289.684884069726
2026-09-13T21:00:42.508151+00:00,shadow,10375.821587032891
2026-09-13T21:15:40.799532+00:00,guarded,10289.684884069726
2026-09-13T21:15:40.800874+00:00,shadow,10375.821587032891
2026-09-13T21:24:33.017566+00:00,guarded,10289.684884069726
2026-09-13T21:24:33.019061+00:00,shadow,10375.821587032891
2026-09-13T21:30:41.100941+00:00,guarded,10289.684884069726
2026-09-13T21:30:41.102327+00:00,shadow,10375.821587032891
2026-09-13T21:45:40.800554+00:00,guarded,10289.684884069726
2026-09-13T21:45:40.804064+00:00,shadow,10375.821587032891
2026-09-13T22:00:43.483838+00:00,guarded,10289.684884069726
2026-09-13T22:00:43.485738+00:00,shadow,10375.821587032891
2026-09-13T22:15:40.453525+00:00,guarded,10289.684884069726
2026-09-13T22:15:40.454812+00:00,shadow,10375.821587032891
2026-09-13T22:30:41.935268+00:00,guarded,10289.684884069726
2026-09-13T22:30:41.936554+00:00,shadow,10375.821587032891
2026-09-13T22:45:40.493394+00:00,guarded,10289.684884069726
2026-09-13T22:45:40.494557+00:00,shadow,10375.821587032891
2026-09-13T23:00:41.969125+00:00,guarded,10289.684884069726
2026-09-13T23:00:41.970431+00:00,shadow,10375.821587032891
2026-09-13T23:15:42.049486+00:00,guarded,10289.684884069726
2026-09-13T23:15:42.050913+00:00,shadow,10375.821587032891
2026-09-13T23:30:40.397170+00:00,guarded,10289.684884069726
2026-09-13T23:30:40.398524+00:00,shadow,10375.821587032891
2026-09-13T23:45:44.810727+00:00,guarded,10289.684884069726
2026-09-13T23:45:44.816739+00:00,shadow,10375.821587032891
2026-09-14T00:00:43.067715+00:00,guarded,10289.684884069726
2026-09-14T00:00:43.072809+00:00,shadow,10375.821587032891
2026-09-14T00:05:21.041645+00:00,guarded,10289.684884069726
2026-09-14T00:05:21.043834+00:00,shadow,10375.821587032891
2026-09-14T00:15:42.640814+00:00,guarded,10289.684884069726
2026-09-14T00:15:42.642746+00:00,shadow,10375.821587032891
2026-09-14T00:30:43.284671+00:00,guarded,10289.684884069726
2026-09-14T00:30:43.286209+00:00,shadow,10375.821587032891
2026-09-14T00:45:40.419130+00:00,guarded,10289.684884069726
2026-09-14T00:45:40.420430+00:00,shadow,10375.821587032891
2026-09-14T01:00:42.213579+00:00,guarded,10289.684884069726
2026-09-14T01:00:42.215342+00:00,shadow,10375.821587032891
2026-09-14T01:15:40.489888+00:00,guarded,10289.684884069726
2026-09-14T01:15:40.491712+00:00,shadow,10375.821587032891
2026-09-14T01:30:52.500366+00:00,guarded,10289.684884069726
2026-09-14T01:30:52.554710+00:00,shadow,10375.821587032891
2026-09-14T01:45:42.407800+00:00,guarded,10289.684884069726
2026-09-14T01:45:42.409245+00:00,shadow,10375.821587032891
2026-09-14T02:00:43.852276+00:00,guarded,10289.684884069726
2026-09-14T02:00:43.853727+00:00,shadow,10375.821587032891
2026-09-14T02:15:44.924852+00:00,guarded,10289.684884069726
2026-09-14T02:15:44.926222+00:00,shadow,10375.821587032891
2026-09-14T02:30:45.913972+00:00,guarded,10289.684884069726
2026-09-14T02:30:45.915369+00:00,shadow,10375.821587032891
2026-09-14T02:45:47.919700+00:00,guarded,10289.684884069726
2026-09-14T02:45:47.921505+00:00,shadow,10375.821587032891
2026-09-14T03:00:53.608330+00:00,guarded,10289.684884069726
2026-09-14T03:00:53.609580+00:00,shadow,10375.821587032891
2026-09-14T03:15:40.937268+00:00,guarded,10289.684884069726
2026-09-14T03:15:40.938914+00:00,shadow,10375.821587032891
2026-09-14T03:30:47.129751+00:00,guarded,10289.684884069726
2026-09-14T03:30:47.133567+00:00,shadow,10375.821587032891
2026-09-14T03:45:41.429471+00:00,guarded,10289.684884069726
2026-09-14T03:45:41.430862+00:00,shadow,10375.821587032891
2026-09-14T04:00:42.415177+00:00,guarded,10289.684884069726
2026-09-14T04:00:42.416593+00:00,shadow,10375.821587032891
2026-09-14T04:15:40.946648+00:00,guarded,10289.684884069726
2026-09-14T04:15:40.956927+00:00,shadow,10375.821587032891
2026-09-14T04:30:46.097995+00:00,guarded,10289.684884069726
2026-09-14T04:30:46.099600+00:00,shadow,10375.821587032891
2026-09-14T04:45:42.239470+00:00,guarded,10289.684884069726
2026-09-14T04:45:42.240909+00:00,shadow,10375.821587032891
2026-09-14T04:46:28.284436+00:00,guarded,10289.684884069726
2026-09-14T04:46:28.288885+00:00,shadow,10375.821587032891
2026-09-14T05:00:44.046326+00:00,guarded,10289.684884069726
2026-09-14T05:00:44.047598+00:00,shadow,10375.821587032891
2026-09-14T05:15:41.687348+00:00,guarded,10289.684884069726
2026-09-14T05:15:41.688871+00:00,shadow,10375.821587032891
2026-09-14T05:30:44.498538+00:00,guarded,10289.684884069726
2026-09-14T05:30:44.499788+00:00,shadow,10375.821587032891
2026-09-14T05:45:39.784028+00:00,guarded,10289.684884069726
2026-09-14T05:45:39.785260+00:00,shadow,10375.821587032891
2026-09-14T06:00:45.265185+00:00,guarded,10289.684884069726
2026-09-14T06:00:45.266306+00:00,shadow,10375.821587032891
2026-09-14T06:15:38.992719+00:00,guarded,10289.684884069726
2026-09-14T06:15:38.994094+00:00,shadow,10375.821587032891
2026-09-14T06:30:42.493199+00:00,guarded,10289.684884069726
2026-09-14T06:30:42.494480+00:00,shadow,10375.821587032891
2026-09-14T06:45:36.159246+00:00,guarded,10289.684884069726
2026-09-14T06:45:36.160569+00:00,shadow,10375.821587032891
2026-09-14T07:00:42.660140+00:00,guarded,10289.684884069726
2026-09-14T07:00:42.661646+00:00,shadow,10375.821587032891
2026-09-14T07:15:40.822871+00:00,guarded,10289.684884069726
2026-09-14T07:15:40.824338+00:00,shadow,10375.821587032891
2026-09-14T07:30:40.486554+00:00,guarded,10289.684884069726
2026-09-14T07:30:40.488046+00:00,shadow,10375.821587032891
2026-09-14T07:45:42.297087+00:00,guarded,10289.684884069726
2026-09-14T07:45:42.298719+00:00,shadow,10375.821587032891
2026-09-14T08:00:49.270615+00:00,guarded,10289.684884069726
2026-09-14T08:00:49.409140+00:00,shadow,10375.821587032891
2026-09-14T08:15:42.051691+00:00,guarded,10289.684884069726
2026-09-14T08:15:42.052862+00:00,shadow,10375.821587032891
2026-09-14T08:30:43.054849+00:00,guarded,10289.684884069726
2026-09-14T08:30:43.056430+00:00,shadow,10375.821587032891
2026-09-14T08:45:38.607840+00:00,guarded,10289.684884069726
2026-09-14T08:45:38.609286+00:00,shadow,10375.821587032891
2026-09-14T09:00:46.456295+00:00,guarded,10289.684884069726
2026-09-14T09:00:46.457582+00:00,shadow,10375.821587032891
2026-09-14T09:15:41.704122+00:00,guarded,10289.684884069726
2026-09-14T09:15:41.705588+00:00,shadow,10375.821587032891
2026-09-14T09:30:43.231562+00:00,guarded,10289.684884069726
2026-09-14T09:30:43.232692+00:00,shadow,10375.821587032891
2026-09-14T09:45:41.362923+00:00,guarded,10289.684884069726
2026-09-14T09:45:41.364407+00:00,shadow,10375.821587032891
2026-09-14T10:00:45.157609+00:00,guarded,10289.684884069726
2026-09-14T10:00:45.159726+00:00,shadow,10375.821587032891
2026-09-14T10:15:40.723083+00:00,guarded,10289.684884069726
2026-09-14T10:15:40.724585+00:00,shadow,10375.821587032891
2026-09-14T10:30:47.431334+00:00,guarded,10289.684884069726
2026-09-14T10:30:47.432750+00:00,shadow,10375.821587032891
2026-09-14T10:32:24.166308+00:00,guarded,10289.684884069726
2026-09-14T10:32:24.168878+00:00,shadow,10375.821587032891
2026-09-14T10:45:35.605941+00:00,guarded,10289.684884069726
2026-09-14T10:45:35.608280+00:00,shadow,10375.821587032891
2026-09-14T11:00:44.091456+00:00,guarded,10289.684884069726
2026-09-14T11:00:44.092703+00:00,shadow,10375.821587032891
2026-09-14T11:15:45.011768+00:00,guarded,10289.684884069726
2026-09-14T11:15:45.109049+00:00,shadow,10375.821587032891
2026-09-14T11:30:42.578626+00:00,guarded,10289.684884069726
2026-09-14T11:30:42.719769+00:00,shadow,10375.821587032891
2026-09-14T11:45:41.856261+00:00,guarded,10289.684884069726
2026-09-14T11:45:41.857524+00:00,shadow,10375.821587032891
2026-09-14T12:00:43.035718+00:00,guarded,10289.684884069726
2026-09-14T12:00:43.036930+00:00,shadow,10375.821587032891
2026-09-14T12:15:41.315610+00:00,guarded,10289.684884069726
2026-09-14T12:15:41.316916+00:00,shadow,10375.821587032891
2026-09-14T12:30:52.189159+00:00,guarded,10289.684884069726
2026-09-14T12:30:52.190264+00:00,shadow,10375.821587032891
2026-09-14T12:45:41.477770+00:00,guarded,10289.684884069726
2026-09-14T12:45:41.478959+00:00,shadow,10375.821587032891
2026-09-14T13:00:42.484287+00:00,guarded,10289.684884069726
2026-09-14T13:00:42.485721+00:00,shadow,10375.821587032891
2026-09-14T13:15:48.170601+00:00,guarded,10289.684884069726
2026-09-14T13:15:48.173467+00:00,shadow,10375.821587032891
2026-09-14T13:30:43.160083+00:00,guarded,10289.684884069726
2026-09-14T13:30:43.161203+00:00,shadow,10375.821587032891
2026-09-14T13:45:43.008324+00:00,guarded,10289.684884069726
2026-09-14T13:45:43.009584+00:00,shadow,10375.821587032891
2026-09-14T14:01:04.576537+00:00,guarded,10289.684884069726
2026-09-14T14:01:04.577731+00:00,shadow,10375.821587032891
2026-09-14T14:15:40.266426+00:00,guarded,10289.684884069726
2026-09-14T14:15:40.267686+00:00,shadow,10375.821587032891
2026-09-14T14:30:51.080753+00:00,guarded,10289.684884069726
2026-09-14T14:30:51.082082+00:00,shadow,10375.821587032891
2026-09-14T14:45:42.814920+00:00,guarded,10289.684884069726
2026-09-14T14:45:42.816265+00:00,shadow,10375.821587032891
2026-09-14T15:00:46.018414+00:00,guarded,10289.684884069726
2026-09-14T15:00:46.019595+00:00,shadow,10375.821587032891
2026-09-14T15:15:41.938569+00:00,guarded,10289.684884069726
2026-09-14T15:15:41.939960+00:00,shadow,10375.821587032891
2026-09-14T15:30:50.824141+00:00,guarded,10289.684884069726
2026-09-14T15:30:50.825596+00:00,shadow,10375.821587032891
2026-09-14T15:45:41.117234+00:00,guarded,10289.684884069726
2026-09-14T15:45:41.119398+00:00,shadow,10375.821587032891
2026-09-14T16:00:43.742487+00:00,guarded,10289.684884069726
2026-09-14T16:00:43.743770+00:00,shadow,10375.821587032891
2026-09-14T16:15:40.783723+00:00,guarded,10289.684884069726
2026-09-14T16:15:40.785099+00:00,shadow,10375.821587032891
2026-09-14T16:30:42.559756+00:00,guarded,10289.684884069726
2026-09-14T16:30:42.561148+00:00,shadow,10375.821587032891
2026-09-14T16:45:46.885828+00:00,guarded,10289.684884069726
2026-09-14T16:45:46.887232+00:00,shadow,10375.821587032891
2026-09-14T16:56:13.529139+00:00,guarded,10289.684884069726
2026-09-14T16:56:13.530352+00:00,shadow,10375.821587032891
2026-09-14T17:00:48.104950+00:00,guarded,10289.684884069726
2026-09-14T17:00:48.106421+00:00,shadow,10375.821587032891
2026-09-14T17:15:40.734647+00:00,guarded,10289.684884069726
2026-09-14T17:15:40.735966+00:00,shadow,10375.821587032891
2026-09-14T17:30:46.887682+00:00,guarded,10289.684884069726
2026-09-14T17:30:46.888961+00:00,shadow,10375.821587032891
2026-09-14T17:45:42.399046+00:00,guarded,10289.684884069726
2026-09-14T17:45:42.400605+00:00,shadow,10375.821587032891
2026-09-14T18:00:43.920914+00:00,guarded,10289.684884069726
2026-09-14T18:00:43.922142+00:00,shadow,10375.821587032891
2026-09-14T18:15:48.063891+00:00,guarded,10289.684884069726
2026-09-14T18:15:48.065229+00:00,shadow,10375.821587032891
2026-09-14T18:30:42.906528+00:00,guarded,10289.684884069726
2026-09-14T18:30:42.974897+00:00,shadow,10375.821587032891
2026-09-14T18:45:39.714936+00:00,guarded,10289.684884069726
2026-09-14T18:45:39.716287+00:00,shadow,10375.821587032891
2026-09-14T19:00:42.921010+00:00,guarded,10289.684884069726
2026-09-14T19:00:42.922293+00:00,shadow,10375.821587032891
2026-09-14T19:15:43.333007+00:00,guarded,10289.684884069726
2026-09-14T19:15:43.334129+00:00,shadow,10375.821587032891
2026-09-14T19:30:49.677962+00:00,guarded,10289.684884069726
2026-09-14T19:30:49.720925+00:00,shadow,10375.821587032891
2026-09-14T19:45:41.602859+00:00,guarded,10289.684884069726
2026-09-14T19:45:41.604284+00:00,shadow,10375.821587032891
2026-09-14T20:00:45.043432+00:00,guarded,10289.684884069726
2026-09-14T20:00:45.044805+00:00,shadow,10375.821587032891
2026-09-14T20:15:42.412549+00:00,guarded,10289.684884069726
2026-09-14T20:15:42.413853+00:00,shadow,10375.821587032891
2026-09-14T20:30:36.060886+00:00,guarded,10289.684884069726
2026-09-14T20:30:36.062005+00:00,shadow,10375.821587032891
2026-09-14T20:45:40.698675+00:00,guarded,10289.684884069726
2026-09-14T20:45:40.699993+00:00,shadow,10375.821587032891
2026-09-14T20:54:05.193729+00:00,guarded,10289.684884069726
2026-09-14T20:54:05.196876+00:00,shadow,10375.821587032891
2026-09-14T21:00:43.851615+00:00,guarded,10289.684884069726
2026-09-14T21:00:43.853105+00:00,shadow,10375.821587032891
2026-09-14T21:15:41.274570+00:00,guarded,10289.684884069726
2026-09-14T21:15:41.275987+00:00,shadow,10375.821587032891
2026-09-14T21:30:40.227943+00:00,guarded,10289.684884069726
2026-09-14T21:30:40.229396+00:00,shadow,10375.821587032891
2026-09-14T21:45:45.072719+00:00,guarded,10289.684884069726
2026-09-14T21:45:45.075185+00:00,shadow,10375.821587032891
2026-09-14T22:00:39.012770+00:00,guarded,10289.684884069726
2026-09-14T22:00:39.013933+00:00,shadow,10375.821587032891
2026-09-14T22:15:39.819462+00:00,guarded,10289.684884069726
2026-09-14T22:15:39.820786+00:00,shadow,10375.821587032891
2026-09-14T22:30:41.459534+00:00,guarded,10289.684884069726
2026-09-14T22:30:41.460899+00:00,shadow,10375.821587032891
2026-09-14T22:45:38.880337+00:00,guarded,10289.684884069726
2026-09-14T22:45:38.881510+00:00,shadow,10375.821587032891
2026-09-14T23:00:43.708679+00:00,guarded,10289.684884069726
2026-09-14T23:00:43.709918+00:00,shadow,10375.821587032891
2026-09-14T23:15:40.751245+00:00,guarded,10289.684884069726
2026-09-14T23:15:40.752397+00:00,shadow,10375.821587032891
2026-09-14T23:30:42.034722+00:00,guarded,10289.684884069726
2026-09-14T23:30:42.036020+00:00,shadow,10375.821587032891
2026-09-14T23:45:36.459516+00:00,guarded,10289.684884069726
2026-09-14T23:45:36.480811+00:00,shadow,10375.821587032891
2026-09-14T23:50:10.722433+00:00,guarded,10289.684884069726
2026-09-14T23:50:10.724478+00:00,shadow,10375.821587032891
2026-09-15T00:00:43.397947+00:00,guarded,10289.684884069726
2026-09-15T00:00:43.399130+00:00,shadow,10375.821587032891
2026-09-15T00:16:07.953418+00:00,guarded,10289.684884069726
2026-09-15T00:16:07.954514+00:00,shadow,10375.821587032891
2026-09-15T00:30:40.380507+00:00,guarded,10289.684884069726
